Driver,DriverName,Team,Session,LapNumber,Stint,Compound,LapTime_s,Sector1Time_s,Sector2Time_s,Sector3Time_s
ALB,ALB,Williams,FP1,10.0,1.0,HARD,91.852,22.222,45.05,24.58
ALB,ALB,Williams,FP1,11.0,1.0,HARD,78.693,19.737,35.668,23.288
ALB,ALB,Williams,FP1,12.0,1.0,HARD,74.683,19.615,35.306,19.762
ALB,ALB,Williams,FP1,13.0,1.0,HARD,74.559,19.65,35.124,19.785
ALB,ALB,Williams,FP1,14.0,1.0,HARD,121.341,22.529,41.194,57.618
ALB,ALB,Williams,FP1,15.0,2.0,MEDIUM,89.812,27.876,40.25,21.686
ALB,ALB,Williams,FP1,16.0,2.0,MEDIUM,80.956,19.689,38.389,22.878
ALB,ALB,Williams,FP1,17.0,2.0,MEDIUM,74.048,19.571,34.818,19.659
ALB,ALB,Williams,FP1,18.0,2.0,MEDIUM,103.071,39.078,41.079,22.914
ALB,ALB,Williams,FP1,19.0,2.0,MEDIUM,73.975,19.457,34.714,19.804
ALB,ALB,Williams,FP1,20.0,2.0,MEDIUM,98.191,23.716,46.717,27.758
ALB,ALB,Williams,FP1,21.0,2.0,MEDIUM,73.958,19.416,34.906,19.636
ALB,ALB,Williams,FP1,22.0,2.0,MEDIUM,89.083,25.39,41.396,22.297
ALB,ALB,Williams,FP1,23.0,2.0,MEDIUM,73.425,19.313,34.674,19.438
ALB,ALB,Williams,FP1,25.0,3.0,HARD,92.929,31.144,38.385,23.4
ALB,ALB,Williams,FP1,26.0,3.0,HARD,84.776,20.567,35.997,28.212
ALB,ALB,Williams,FP1,27.0,3.0,HARD,76.228,20.127,35.873,20.228
ALB,ALB,Williams,FP1,28.0,3.0,HARD,78.995,19.742,35.652,23.601
ALB,ALB,Williams,FP1,29.0,3.0,HARD,75.896,20.182,35.593,20.121
ALB,ALB,Williams,FP1,30.0,3.0,HARD,75.805,19.783,35.899,20.123
ALB,ALB,Williams,FP1,31.0,3.0,HARD,76.067,19.872,35.958,20.237
ALB,ALB,Williams,FP1,32.0,3.0,HARD,75.726,19.766,35.829,20.131
ALB,ALB,Williams,FP1,33.0,3.0,HARD,133.812,24.638,46.058,63.116
ZHO,ZHO,Kick Sauber,FP1,1.0,1.0,HARD,102.523,33.226,44.317,24.98
ZHO,ZHO,Kick Sauber,FP1,2.0,1.0,HARD,81.022,21.914,37.658,21.45
ZHO,ZHO,Kick Sauber,FP1,3.0,1.0,HARD,79.073,21.052,36.905,21.116
ZHO,ZHO,Kick Sauber,FP1,4.0,1.0,HARD,77.626,20.635,36.322,20.669
ZHO,ZHO,Kick Sauber,FP1,5.0,1.0,HARD,109.823,29.923,49.618,30.282
ZHO,ZHO,Kick Sauber,FP1,6.0,1.0,HARD,77.15,20.514,36.153,20.483
ZHO,ZHO,Kick Sauber,FP1,7.0,1.0,HARD,103.339,28.548,50.588,24.203
ZHO,ZHO,Kick Sauber,FP1,8.0,1.0,HARD,76.829,20.323,36.087,20.419
ZHO,ZHO,Kick Sauber,FP1,9.0,1.0,HARD,109.888,26.689,47.472,35.727
ZHO,ZHO,Kick Sauber,FP1,10.0,1.0,HARD,76.487,20.283,35.957,20.247
ZHO,ZHO,Kick Sauber,FP1,11.0,1.0,HARD,121.419,27.057,46.252,48.11
ZHO,ZHO,Kick Sauber,FP1,12.0,2.0,HARD,97.74,31.885,41.796,24.059
ZHO,ZHO,Kick Sauber,FP1,13.0,2.0,HARD,76.27,20.264,35.732,20.274
ZHO,ZHO,Kick Sauber,FP1,14.0,2.0,HARD,95.191,26.18,44.415,24.596
ZHO,ZHO,Kick Sauber,FP1,15.0,2.0,HARD,76.251,20.113,35.941,20.197
ZHO,ZHO,Kick Sauber,FP1,17.0,3.0,SOFT,91.009,28.78,39.294,22.935
ZHO,ZHO,Kick Sauber,FP1,18.0,3.0,SOFT,74.57,19.605,34.956,20.009
ZHO,ZHO,Kick Sauber,FP1,19.0,3.0,SOFT,99.459,28.123,45.385,25.951
ZHO,ZHO,Kick Sauber,FP1,20.0,3.0,SOFT,84.347,19.592,34.875,29.88
ZHO,ZHO,Kick Sauber,FP1,21.0,3.0,SOFT,108.826,30.466,50.135,28.225
ZHO,ZHO,Kick Sauber,FP1,23.0,4.0,SOFT,97.858,27.484,43.108,27.266
ZHO,ZHO,Kick Sauber,FP1,24.0,4.0,SOFT,93.078,23.177,41.954,27.947
ZHO,ZHO,Kick Sauber,FP1,25.0,4.0,SOFT,76.404,20.341,35.697,20.366
ZHO,ZHO,Kick Sauber,FP1,26.0,4.0,SOFT,98.937,25.477,46.404,27.056
ZHO,ZHO,Kick Sauber,FP1,27.0,4.0,SOFT,75.606,19.815,35.611,20.18
ZHO,ZHO,Kick Sauber,FP1,28.0,4.0,SOFT,86.417,23.464,39.652,23.301
ZHO,ZHO,Kick Sauber,FP1,29.0,4.0,SOFT,126.245,22.7,42.058,61.487
HUL,HUL,Haas F1 Team,FP1,1.0,1.0,HARD,99.407,32.211,42.568,24.628
HUL,HUL,Haas F1 Team,FP1,2.0,1.0,HARD,82.385,21.709,37.415,23.261
HUL,HUL,Haas F1 Team,FP1,3.0,1.0,HARD,85.215,21.239,37.634,26.342
HUL,HUL,Haas F1 Team,FP1,4.0,1.0,HARD,76.542,20.304,35.901,20.337
HUL,HUL,Haas F1 Team,FP1,5.0,1.0,HARD,103.643,25.081,50.454,28.108
HUL,HUL,Haas F1 Team,FP1,6.0,1.0,HARD,139.77,31.212,42.881,65.677
HUL,HUL,Haas F1 Team,FP1,7.0,2.0,HARD,92.508,25.993,39.872,26.643
HUL,HUL,Haas F1 Team,FP1,8.0,2.0,HARD,75.632,20.068,35.556,20.008
HUL,HUL,Haas F1 Team,FP1,9.0,2.0,HARD,103.843,27.848,51.531,24.464
HUL,HUL,Haas F1 Team,FP1,10.0,2.0,HARD,75.075,19.823,35.312,19.94
HUL,HUL,Haas F1 Team,FP1,11.0,2.0,HARD,109.553,27.779,57.334,24.44
HUL,HUL,Haas F1 Team,FP1,12.0,2.0,HARD,74.527,19.687,35.056,19.784
HUL,HUL,Haas F1 Team,FP1,14.0,3.0,MEDIUM,86.148,26.438,38.151,21.559
HUL,HUL,Haas F1 Team,FP1,15.0,3.0,MEDIUM,74.029,19.628,34.751,19.65
HUL,HUL,Haas F1 Team,FP1,16.0,3.0,MEDIUM,103.451,27.492,50.341,25.618
HUL,HUL,Haas F1 Team,FP1,17.0,3.0,MEDIUM,95.662,23.229,47.367,25.066
HUL,HUL,Haas F1 Team,FP1,18.0,3.0,MEDIUM,83.546,19.39,39.415,24.741
HUL,HUL,Haas F1 Team,FP1,19.0,3.0,MEDIUM,93.599,22.241,46.235,25.123
HUL,HUL,Haas F1 Team,FP1,20.0,3.0,MEDIUM,73.714,19.44,34.62,19.654
HUL,HUL,Haas F1 Team,FP1,21.0,3.0,MEDIUM,106.323,25.976,49.75,30.597
HUL,HUL,Haas F1 Team,FP1,22.0,3.0,MEDIUM,94.01,22.1,46.903,25.007
HUL,HUL,Haas F1 Team,FP1,23.0,3.0,MEDIUM,73.576,19.457,34.6,19.519
HUL,HUL,Haas F1 Team,FP1,24.0,3.0,MEDIUM,108.478,28.074,51.146,29.258
HUL,HUL,Haas F1 Team,FP1,26.0,4.0,MEDIUM,83.314,24.911,37.623,20.78
HUL,HUL,Haas F1 Team,FP1,27.0,4.0,MEDIUM,79.155,20.681,35.9,22.574
HUL,HUL,Haas F1 Team,FP1,28.0,4.0,MEDIUM,75.956,20.155,35.661,20.14
HUL,HUL,Haas F1 Team,FP1,29.0,4.0,MEDIUM,75.981,20.048,35.556,20.377
HUL,HUL,Haas F1 Team,FP1,30.0,4.0,MEDIUM,76.202,20.233,35.562,20.407
HUL,HUL,Haas F1 Team,FP1,31.0,4.0,MEDIUM,77.083,20.117,36.307,20.659
HUL,HUL,Haas F1 Team,FP1,32.0,4.0,MEDIUM,76.949,20.305,36.111,20.533
HUL,HUL,Haas F1 Team,FP1,33.0,4.0,MEDIUM,148.031,30.859,47.016,70.156
OCO,OCO,Alpine,FP1,1.0,1.0,HARD,100.816,32.818,42.791,25.207
OCO,OCO,Alpine,FP1,2.0,1.0,HARD,83.741,22.844,38.859,22.038
OCO,OCO,Alpine,FP1,3.0,1.0,HARD,79.76,21.498,37.142,21.12
OCO,OCO,Alpine,FP1,4.0,1.0,HARD,77.625,20.737,36.338,20.55
OCO,OCO,Alpine,FP1,5.0,1.0,HARD,90.398,20.658,41.62,28.12
OCO,OCO,Alpine,FP1,6.0,1.0,HARD,77.896,20.98,36.263,20.653
OCO,OCO,Alpine,FP1,7.0,1.0,HARD,76.95,20.413,35.933,20.604
OCO,OCO,Alpine,FP1,8.0,1.0,HARD,103.555,25.332,48.592,29.631
OCO,OCO,Alpine,FP1,9.0,1.0,HARD,76.704,20.269,35.99,20.445
OCO,OCO,Alpine,FP1,10.0,1.0,HARD,76.453,20.198,35.923,20.332
OCO,OCO,Alpine,FP1,11.0,1.0,HARD,79.353,20.241,36.058,23.054
OCO,OCO,Alpine,FP1,12.0,1.0,HARD,75.59,19.921,35.482,20.187
OCO,OCO,Alpine,FP1,13.0,1.0,HARD,75.645,19.818,35.639,20.188
OCO,OCO,Alpine,FP1,14.0,1.0,HARD,84.134,23.559,39.135,21.44
OCO,OCO,Alpine,FP1,15.0,1.0,HARD,75.232,19.782,35.428,20.022
OCO,OCO,Alpine,FP1,16.0,1.0,HARD,83.805,22.107,38.932,22.766
OCO,OCO,Alpine,FP1,17.0,1.0,HARD,78.272,21.075,36.624,20.573
OCO,OCO,Alpine,FP1,18.0,1.0,HARD,75.08,19.659,35.426,19.995
OCO,OCO,Alpine,FP1,20.0,2.0,MEDIUM,103.427,27.771,45.511,30.145
OCO,OCO,Alpine,FP1,21.0,2.0,MEDIUM,77.056,20.711,35.935,20.41
OCO,OCO,Alpine,FP1,22.0,2.0,MEDIUM,74.159,19.578,34.852,19.729
OCO,OCO,Alpine,FP1,24.0,3.0,MEDIUM,92.743,28.644,37.906,26.193
OCO,OCO,Alpine,FP1,25.0,3.0,MEDIUM,84.537,20.085,35.345,29.107
OCO,OCO,Alpine,FP1,26.0,3.0,MEDIUM,74.927,19.619,35.338,19.97
OCO,OCO,Alpine,FP1,27.0,3.0,MEDIUM,78.274,19.548,35.24,23.486
OCO,OCO,Alpine,FP1,28.0,3.0,MEDIUM,77.436,19.563,35.166,22.707
OCO,OCO,Alpine,FP1,29.0,3.0,MEDIUM,74.501,19.52,35.136,19.845
OCO,OCO,Alpine,FP1,30.0,3.0,MEDIUM,90.908,22.295,43.752,24.861
OCO,OCO,Alpine,FP1,31.0,3.0,MEDIUM,74.864,19.587,35.256,20.021
OCO,OCO,Alpine,FP1,32.0,3.0,MEDIUM,134.227,25.735,48.108,60.384
HAM,HAM,Mercedes,FP1,1.0,1.0,HARD,87.794,25.815,39.539,22.44
HAM,HAM,Mercedes,FP1,2.0,1.0,HARD,78.901,20.693,36.459,21.749
HAM,HAM,Mercedes,FP1,3.0,1.0,HARD,83.606,20.224,36.945,26.437
HAM,HAM,Mercedes,FP1,4.0,1.0,HARD,76.057,19.92,35.868,20.269
HAM,HAM,Mercedes,FP1,5.0,1.0,HARD,78.432,19.706,35.672,23.054
HAM,HAM,Mercedes,FP1,6.0,1.0,HARD,88.431,22.116,39.417,26.898
HAM,HAM,Mercedes,FP1,7.0,1.0,HARD,75.031,19.557,35.269,20.205
HAM,HAM,Mercedes,FP1,8.0,1.0,HARD,111.205,25.403,54.531,31.271
HAM,HAM,Mercedes,FP1,9.0,1.0,HARD,81.58,19.479,35.091,27.01
HAM,HAM,Mercedes,FP1,11.0,2.0,MEDIUM,87.392,26.096,39.786,21.51
HAM,HAM,Mercedes,FP1,12.0,2.0,MEDIUM,88.31,23.821,40.131,24.358
HAM,HAM,Mercedes,FP1,13.0,2.0,MEDIUM,73.826,19.277,34.91,19.639
HAM,HAM,Mercedes,FP1,14.0,2.0,MEDIUM,95.641,24.897,47.019,23.725
HAM,HAM,Mercedes,FP1,15.0,2.0,MEDIUM,73.297,19.252,34.52,19.525
HAM,HAM,Mercedes,FP1,16.0,2.0,MEDIUM,106.143,28.577,55.534,22.032
HAM,HAM,Mercedes,FP1,17.0,2.0,MEDIUM,73.677,19.093,34.498,20.086
HAM,HAM,Mercedes,FP1,18.0,2.0,MEDIUM,107.034,31.046,54.325,21.663
HAM,HAM,Mercedes,FP1,19.0,2.0,MEDIUM,99.549,21.378,38.494,39.677
HAM,HAM,Mercedes,FP1,20.0,3.0,SOFT,99.416,24.263,40.526,34.627
HAM,HAM,Mercedes,FP1,21.0,3.0,SOFT,72.398,18.958,34.19,19.25
HAM,HAM,Mercedes,FP1,22.0,3.0,SOFT,114.538,29.324,50.939,34.275
HAM,HAM,Mercedes,FP1,23.0,3.0,SOFT,95.11,22.272,44.9,27.938
HAM,HAM,Mercedes,FP1,24.0,3.0,SOFT,90.577,22.004,47.656,20.917
HAM,HAM,Mercedes,FP1,25.0,3.0,SOFT,72.169,18.861,34.08,19.228
HAM,HAM,Mercedes,FP1,27.0,4.0,HARD,89.282,26.715,38.191,24.376
HAM,HAM,Mercedes,FP1,28.0,4.0,HARD,76.105,20.08,35.8,20.225
HAM,HAM,Mercedes,FP1,29.0,4.0,HARD,75.97,19.954,35.835,20.181
HAM,HAM,Mercedes,FP1,30.0,4.0,HARD,75.579,19.72,35.605,20.254
HAM,HAM,Mercedes,FP1,31.0,4.0,HARD,77.399,20.255,36.267,20.877
HAM,HAM,Mercedes,FP1,32.0,4.0,HARD,76.607,20.125,36.045,20.437
HAM,HAM,Mercedes,FP1,33.0,4.0,HARD,77.204,20.136,36.458,20.61
HAM,HAM,Mercedes,FP1,34.0,4.0,HARD,123.476,30.056,48.93,44.49
SAI,SAI,Ferrari,FP1,1.0,1.0,HARD,99.503,32.975,43.046,23.482
SAI,SAI,Ferrari,FP1,2.0,1.0,HARD,84.271,21.175,36.814,26.282
SAI,SAI,Ferrari,FP1,3.0,1.0,HARD,76.427,20.484,35.698,20.245
SAI,SAI,Ferrari,FP1,4.0,1.0,HARD,75.609,19.928,35.562,20.119
SAI,SAI,Ferrari,FP1,5.0,1.0,HARD,97.681,24.589,46.556,26.536
SAI,SAI,Ferrari,FP1,6.0,1.0,HARD,78.792,19.894,37.446,21.452
SAI,SAI,Ferrari,FP1,7.0,1.0,HARD,74.495,19.696,34.975,19.824
SAI,SAI,Ferrari,FP1,8.0,1.0,HARD,104.004,25.475,47.906,30.623
SAI,SAI,Ferrari,FP1,9.0,1.0,HARD,80.521,19.834,37.566,23.121
SAI,SAI,Ferrari,FP1,10.0,1.0,HARD,74.013,19.422,34.836,19.755
SAI,SAI,Ferrari,FP1,11.0,1.0,HARD,91.506,19.395,47.38,24.731
SAI,SAI,Ferrari,FP1,12.0,1.0,HARD,81.238,21.454,37.576,22.208
SAI,SAI,Ferrari,FP1,13.0,1.0,HARD,73.718,19.323,34.726,19.669
SAI,SAI,Ferrari,FP1,14.0,1.0,HARD,85.452,23.689,39.972,21.791
SAI,SAI,Ferrari,FP1,15.0,1.0,HARD,93.51,21.486,38.613,33.411
SAI,SAI,Ferrari,FP1,16.0,1.0,HARD,73.494,19.339,34.678,19.477
SAI,SAI,Ferrari,FP1,17.0,1.0,HARD,89.231,21.107,44.157,23.967
SAI,SAI,Ferrari,FP1,18.0,1.0,HARD,73.686,19.203,34.715,19.768
SAI,SAI,Ferrari,FP1,19.0,1.0,HARD,99.83,32.737,45.448,21.645
SAI,SAI,Ferrari,FP1,20.0,1.0,HARD,92.191,19.277,42.536,30.378
SAI,SAI,Ferrari,FP1,22.0,2.0,MEDIUM,98.699,24.809,41.48,32.41
SAI,SAI,Ferrari,FP1,23.0,2.0,MEDIUM,97.01,20.971,42.452,33.587
SAI,SAI,Ferrari,FP1,24.0,2.0,MEDIUM,86.717,22.756,38.769,25.192
SAI,SAI,Ferrari,FP1,25.0,2.0,MEDIUM,72.954,19.078,34.347,19.529
SAI,SAI,Ferrari,FP1,27.0,3.0,MEDIUM,98.024,36.389,38.867,22.768
SAI,SAI,Ferrari,FP1,28.0,3.0,MEDIUM,77.865,19.938,36.777,21.15
SAI,SAI,Ferrari,FP1,29.0,3.0,MEDIUM,83.492,19.003,39.849,24.64
SAI,SAI,Ferrari,FP1,30.0,3.0,MEDIUM,105.484,22.267,53.755,29.462
SAI,SAI,Ferrari,FP1,31.0,3.0,MEDIUM,75.781,19.285,34.811,21.685
SAI,SAI,Ferrari,FP1,32.0,3.0,MEDIUM,102.627,26.145,53.092,23.39
SAI,SAI,Ferrari,FP1,33.0,3.0,MEDIUM,73.187,19.159,34.464,19.564
SAI,SAI,Ferrari,FP1,34.0,3.0,MEDIUM,140.04,29.886,45.095,65.059
RUS,RUS,Mercedes,FP1,1.0,1.0,HARD,95.738,30.064,41.98,23.694
RUS,RUS,Mercedes,FP1,2.0,1.0,HARD,82.855,22.441,38.512,21.902
RUS,RUS,Mercedes,FP1,3.0,1.0,HARD,86.549,25.087,38.406,23.056
RUS,RUS,Mercedes,FP1,4.0,1.0,HARD,78.044,21.035,36.366,20.643
RUS,RUS,Mercedes,FP1,5.0,1.0,HARD,78.221,20.38,35.993,21.848
RUS,RUS,Mercedes,FP1,6.0,1.0,HARD,76.143,20.218,35.701,20.224
RUS,RUS,Mercedes,FP1,7.0,1.0,HARD,75.773,20.083,35.605,20.085
RUS,RUS,Mercedes,FP1,8.0,1.0,HARD,75.081,19.788,35.274,20.019
RUS,RUS,Mercedes,FP1,9.0,1.0,HARD,94.027,23.363,43.545,27.119
RUS,RUS,Mercedes,FP1,11.0,2.0,MEDIUM,85.936,26.577,38.488,20.871
RUS,RUS,Mercedes,FP1,12.0,2.0,MEDIUM,78.868,19.925,35.725,23.218
RUS,RUS,Mercedes,FP1,13.0,2.0,MEDIUM,74.477,19.601,35.08,19.796
RUS,RUS,Mercedes,FP1,14.0,2.0,MEDIUM,99.671,25.211,50.466,23.994
RUS,RUS,Mercedes,FP1,15.0,2.0,MEDIUM,79.865,19.683,36.677,23.505
RUS,RUS,Mercedes,FP1,16.0,2.0,MEDIUM,73.686,19.316,34.649,19.721
RUS,RUS,Mercedes,FP1,17.0,2.0,MEDIUM,98.197,28.726,46.063,23.408
RUS,RUS,Mercedes,FP1,18.0,2.0,MEDIUM,73.681,19.214,34.733,19.734
RUS,RUS,Mercedes,FP1,19.0,2.0,MEDIUM,104.09,24.676,39.504,39.91
RUS,RUS,Mercedes,FP1,20.0,3.0,SOFT,93.749,24.999,47.992,20.758
RUS,RUS,Mercedes,FP1,21.0,3.0,SOFT,72.295,18.931,34.089,19.275
RUS,RUS,Mercedes,FP1,22.0,3.0,SOFT,107.769,30.332,55.402,22.035
RUS,RUS,Mercedes,FP1,23.0,3.0,SOFT,89.545,18.842,38.368,32.335
RUS,RUS,Mercedes,FP1,24.0,3.0,SOFT,101.205,31.939,47.139,22.127
RUS,RUS,Mercedes,FP1,26.0,4.0,MEDIUM,85.047,25.908,37.994,21.145
RUS,RUS,Mercedes,FP1,27.0,4.0,MEDIUM,87.002,20.525,36.671,29.806
RUS,RUS,Mercedes,FP1,28.0,4.0,MEDIUM,79.605,20.569,36.091,22.945
RUS,RUS,Mercedes,FP1,29.0,4.0,MEDIUM,76.751,20.426,35.798,20.527
RUS,RUS,Mercedes,FP1,30.0,4.0,MEDIUM,75.956,20.129,35.537,20.29
RUS,RUS,Mercedes,FP1,31.0,4.0,MEDIUM,77.972,19.996,35.746,22.23
RUS,RUS,Mercedes,FP1,32.0,4.0,MEDIUM,78.172,19.989,36.343,21.84
RUS,RUS,Mercedes,FP1,33.0,4.0,MEDIUM,79.213,20.492,36.751,21.97
RUS,RUS,Mercedes,FP1,34.0,4.0,MEDIUM,134.964,25.254,45.689,64.021
BOT,BOT,Kick Sauber,FP1,1.0,1.0,HARD,97.534,29.153,44.204,24.177
BOT,BOT,Kick Sauber,FP1,2.0,1.0,HARD,78.083,20.737,36.652,20.694
BOT,BOT,Kick Sauber,FP1,3.0,1.0,HARD,77.141,20.546,36.096,20.499
BOT,BOT,Kick Sauber,FP1,4.0,1.0,HARD,76.359,20.188,35.874,20.297
BOT,BOT,Kick Sauber,FP1,5.0,1.0,HARD,110.457,25.927,56.206,28.324
BOT,BOT,Kick Sauber,FP1,6.0,1.0,HARD,75.585,19.996,35.56,20.029
BOT,BOT,Kick Sauber,FP1,7.0,1.0,HARD,107.463,25.144,56.572,25.747
BOT,BOT,Kick Sauber,FP1,8.0,1.0,HARD,75.883,19.933,35.867,20.083
BOT,BOT,Kick Sauber,FP1,9.0,1.0,HARD,124.651,24.847,65.74,34.064
BOT,BOT,Kick Sauber,FP1,10.0,1.0,HARD,81.232,20.046,36.176,25.01
BOT,BOT,Kick Sauber,FP1,11.0,1.0,HARD,103.019,30.469,50.26,22.29
BOT,BOT,Kick Sauber,FP1,12.0,1.0,HARD,74.933,19.78,35.375,19.778
BOT,BOT,Kick Sauber,FP1,14.0,2.0,SOFT,91.633,28.646,38.453,24.534
BOT,BOT,Kick Sauber,FP1,15.0,2.0,SOFT,73.909,19.583,34.726,19.6
BOT,BOT,Kick Sauber,FP1,16.0,2.0,SOFT,117.889,34.612,59.006,24.271
BOT,BOT,Kick Sauber,FP1,17.0,2.0,SOFT,85.151,21.506,40.503,23.142
BOT,BOT,Kick Sauber,FP1,18.0,2.0,SOFT,73.248,19.287,34.351,19.61
BOT,BOT,Kick Sauber,FP1,20.0,3.0,SOFT,100.315,38.095,39.033,23.187
BOT,BOT,Kick Sauber,FP1,21.0,3.0,SOFT,74.856,19.332,34.553,20.971
BOT,BOT,Kick Sauber,FP1,22.0,3.0,SOFT,98.24,28.246,46.107,23.887
BOT,BOT,Kick Sauber,FP1,23.0,3.0,SOFT,81.08,19.243,34.481,27.356
BOT,BOT,Kick Sauber,FP1,24.0,3.0,SOFT,113.589,26.118,58.078,29.393
BOT,BOT,Kick Sauber,FP1,25.0,3.0,SOFT,83.984,19.601,38.153,26.23
BOT,BOT,Kick Sauber,FP1,26.0,3.0,SOFT,74.271,19.451,34.84,19.98
BOT,BOT,Kick Sauber,FP1,27.0,3.0,SOFT,135.791,23.984,47.688,64.119
PIA,PIA,McLaren,FP1,1.0,1.0,MEDIUM,96.862,30.526,41.408,24.928
PIA,PIA,McLaren,FP1,2.0,1.0,MEDIUM,78.002,21.009,36.433,20.56
PIA,PIA,McLaren,FP1,3.0,1.0,MEDIUM,91.027,20.291,44.897,25.839
PIA,PIA,McLaren,FP1,4.0,1.0,MEDIUM,83.357,19.845,36.753,26.759
PIA,PIA,McLaren,FP1,5.0,1.0,MEDIUM,74.694,19.743,35.104,19.847
PIA,PIA,McLaren,FP1,6.0,1.0,MEDIUM,101.509,24.043,43.472,33.994
PIA,PIA,McLaren,FP1,7.0,1.0,MEDIUM,83.94,20.11,36.323,27.507
PIA,PIA,McLaren,FP1,8.0,1.0,MEDIUM,74.356,19.555,34.932,19.869
PIA,PIA,McLaren,FP1,9.0,1.0,MEDIUM,85.247,19.727,42.026,23.494
PIA,PIA,McLaren,FP1,10.0,1.0,MEDIUM,74.351,19.566,34.885,19.9
PIA,PIA,McLaren,FP1,11.0,1.0,MEDIUM,88.579,24.274,42.56,21.745
PIA,PIA,McLaren,FP1,12.0,1.0,MEDIUM,74.208,19.565,34.888,19.755
PIA,PIA,McLaren,FP1,14.0,2.0,SOFT,97.686,31.188,44.425,22.073
PIA,PIA,McLaren,FP1,15.0,2.0,SOFT,73.624,19.175,34.76,19.689
PIA,PIA,McLaren,FP1,16.0,2.0,SOFT,94.759,25.921,45.79,23.048
PIA,PIA,McLaren,FP1,17.0,2.0,SOFT,72.618,19.058,34.206,19.354
PIA,PIA,McLaren,FP1,18.0,2.0,SOFT,99.531,24.902,41.12,33.509
PIA,PIA,McLaren,FP1,19.0,2.0,SOFT,72.198,18.964,33.942,19.292
PIA,PIA,McLaren,FP1,20.0,2.0,SOFT,108.917,25.966,48.391,34.56
PIA,PIA,McLaren,FP1,22.0,3.0,MEDIUM,86.043,25.993,38.669,21.381
PIA,PIA,McLaren,FP1,23.0,3.0,MEDIUM,81.619,20.553,37.847,23.219
PIA,PIA,McLaren,FP1,24.0,3.0,MEDIUM,77.503,20.375,36.367,20.761
PIA,PIA,McLaren,FP1,25.0,3.0,MEDIUM,77.279,20.386,36.37,20.523
PIA,PIA,McLaren,FP1,26.0,3.0,MEDIUM,76.515,19.986,36.057,20.472
PIA,PIA,McLaren,FP1,27.0,3.0,MEDIUM,78.098,20.709,36.662,20.727
PIA,PIA,McLaren,FP1,28.0,3.0,MEDIUM,77.533,20.198,36.543,20.792
PIA,PIA,McLaren,FP1,29.0,3.0,MEDIUM,78.171,20.469,36.97,20.732
PIA,PIA,McLaren,FP1,30.0,3.0,MEDIUM,137.162,24.288,48.11,64.764
VER,VER,Red Bull Racing,FP2,1.0,1.0,HARD,90.24,26.657,38.464,25.119
VER,VER,Red Bull Racing,FP2,2.0,1.0,HARD,88.965,20.485,36.37,32.11
VER,VER,Red Bull Racing,FP2,3.0,1.0,HARD,73.775,19.365,34.743,19.667
VER,VER,Red Bull Racing,FP2,4.0,1.0,HARD,106.335,27.236,46.912,32.187
VER,VER,Red Bull Racing,FP2,5.0,1.0,HARD,73.265,19.185,34.643,19.437
VER,VER,Red Bull Racing,FP2,6.0,1.0,HARD,96.362,23.686,43.171,29.505
VER,VER,Red Bull Racing,FP2,7.0,1.0,HARD,73.147,19.046,34.627,19.474
VER,VER,Red Bull Racing,FP2,8.0,1.0,HARD,91.864,23.692,40.265,27.907
VER,VER,Red Bull Racing,FP2,9.0,1.0,HARD,80.157,18.931,35.128,26.098
VER,VER,Red Bull Racing,FP2,10.0,1.0,HARD,97.128,22.309,46.853,27.966
VER,VER,Red Bull Racing,FP2,11.0,1.0,HARD,72.723,18.957,34.463,19.303
VER,VER,Red Bull Racing,FP2,13.0,2.0,SOFT,83.027,24.053,38.498,20.476
VER,VER,Red Bull Racing,FP2,14.0,2.0,SOFT,71.813,18.758,34.01,19.045
VER,VER,Red Bull Racing,FP2,15.0,2.0,SOFT,109.728,25.318,39.599,44.811
VER,VER,Red Bull Racing,FP2,16.0,3.0,SOFT,101.35,27.465,43.408,30.477
VER,VER,Red Bull Racing,FP2,18.0,4.0,SOFT,91.306,28.363,39.208,23.735
VER,VER,Red Bull Racing,FP2,19.0,4.0,SOFT,75.937,19.779,35.718,20.44
VER,VER,Red Bull Racing,FP2,20.0,4.0,SOFT,75.147,19.799,35.48,19.868
VER,VER,Red Bull Racing,FP2,21.0,4.0,SOFT,75.603,19.583,35.539,20.481
VER,VER,Red Bull Racing,FP2,22.0,4.0,SOFT,94.688,21.194,35.79,37.704
VER,VER,Red Bull Racing,FP2,23.0,5.0,HARD,79.863,23.05,36.399,20.414
VER,VER,Red Bull Racing,FP2,24.0,5.0,HARD,75.829,19.896,35.831,20.102
VER,VER,Red Bull Racing,FP2,25.0,5.0,HARD,83.109,21.888,37.846,23.375
VER,VER,Red Bull Racing,FP2,26.0,5.0,HARD,75.288,19.809,35.516,19.963
VER,VER,Red Bull Racing,FP2,27.0,5.0,HARD,75.103,19.589,35.632,19.882
VER,VER,Red Bull Racing,FP2,28.0,5.0,HARD,89.759,19.509,35.823,34.427
VER,VER,Red Bull Racing,FP2,29.0,6.0,HARD,80.875,22.778,37.199,20.898
VER,VER,Red Bull Racing,FP2,30.0,6.0,HARD,77.598,19.496,35.507,22.595
VER,VER,Red Bull Racing,FP2,31.0,6.0,HARD,75.609,19.574,35.794,20.241
VER,VER,Red Bull Racing,FP2,32.0,6.0,HARD,78.352,19.829,37.317,21.206
VER,VER,Red Bull Racing,FP2,33.0,6.0,HARD,76.122,19.869,35.904,20.349
